Network Latency, State, Optimal Action, Shielded Action 
122.857,0.0718777,0.2,0.2
122.369,0.163319,0.4,0.4
122.345,0.270407,0.6,0.6
117.325,0.354628,0.8,0.8
122.14,0.38323,1,1
122.017,0.383975,1,1
121.563,0.320977,0.6,0.6
121.28,0.225848,0.6,0.6
121.263,0.107836,0,0
120.628,0.00626231,0,0
120.309,-0.0583651,0,0
124.189,-0.0230225,0,0
119.353,-0.0149669,0,0
119.495,-0.0100419,0,0
122.029,-0.00826364,0,0
120.59,0.033997,0.2,0.2
118.874,0.112473,0.4,0.4
118.501,0.199538,0.6,0.6
118.282,0.295323,0.8,0.8
118.004,0.38046,1,1
117.551,0.455439,1,1
116.72,0.503644,1,1
117.105,0.479429,1,1
116.99,0.431562,1,1
117.172,0.382677,1,1
116.663,0.325351,1,1
115.755,0.268705,0.6,0.6
116.089,0.220373,0.6,0.6
116.207,0.157394,0.2,0.2
117.181,0.0979951,0.2,0.2
116.017,0.0365244,0,0
116.06,0.00284309,0,0
116.444,-0.0234509,0,0
116.24,-0.0403932,0,0
114.439,-0.0434339,0,0
114.254,-0.0353434,0,0
114.269,-0.0421467,0,0
116.772,-0.0297425,0,0
113.3,0.0285484,0.2,0.2
113.511,0.0829496,0.4,0.4
112.38,0.130993,0.4,0.4
112.526,0.17931,0.4,0.4
112.846,0.234273,0.6,0.6
111.302,0.279745,0.8,0.8
112.436,0.300173,0.8,0.8
111.873,0.285239,0.8,0.8
111.48,0.250021,0.8,0.8
111.794,0.204523,0.4,0.4
110.632,0.158722,0.4,0.4
110.824,0.124527,0.4,0.4
110.788,0.105344,0.4,0.4
110.663,0.105592,0.4,0.4
111.189,0.117999,0.4,0.4
110.111,0.119725,0.4,0.4
109.822,0.131304,0.4,0.4
109.506,0.137186,0.4,0.4
109.535,0.136615,0.4,0.4
108.749,0.140925,0.4,0.4
108.667,0.146732,0.4,0.4
109.04,0.154511,0.4,0.4
108.682,0.160287,0.4,0.4
108.359,0.165504,0.4,0.4
108.271,0.166904,0.4,0.4
108.053,0.172822,0.4,0.4
109.128,0.182216,0.4,0.4
107.57,0.184384,0.4,0.4
107.396,0.183768,0.4,0.4
106.821,0.158161,0.4,0.4
106.51,0.119118,0.4,0.4
106.65,0.0778906,0,0
106.336,0.033295,0,0
106.181,-0.0155067,0,0
105.879,-0.0328933,0,0
105.722,-0.0322257,0,0
105.578,-0.0261319,0,0
105.287,-0.0255418,0,0
105.271,-0.0201092,0,0
104.994,-0.0239904,0,0
104.76,-0.0214145,0,0
104.587,-0.0207949,0,0
104.305,-0.0216638,0,0
104.374,-0.0198236,0,0
103.975,-0.0193093,0,0
103.899,-0.0206957,0,0
102.889,-0.026623,0,0
102.618,-0.018191,0,0
103.244,-0.0232121,0,0
103.644,-0.0242769,0,0
104.013,-0.020653,0,0
104.198,-0.0200339,0,0
103.311,-0.0216143,0,0
105.142,-0.0216131,0,0
